energy,tempo,danceability,playlist_genre,loudness,liveness,valence,time_signature,speechiness,track_popularity,playlist_name,analysis_url,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,index,playlist_genre_afrobeats,playlist_genre_ambient,playlist_genre_arabic,playlist_genre_blues,playlist_genre_brazilian,playlist_genre_cantopop,playlist_genre_classical,playlist_genre_country,playlist_genre_disco,playlist_genre_electronic,playlist_genre_folk,playlist_genre_funk,playlist_genre_gaming,playlist_genre_gospel,playlist_genre_hip-hop,playlist_genre_indian,playlist_genre_indie,playlist_genre_j-pop,playlist_genre_jazz,playlist_genre_k-pop,playlist_genre_korean,playlist_genre_latin,playlist_genre_lofi,playlist_genre_mandopop,playlist_genre_metal,playlist_genre_pop,playlist_genre_punk,playlist_genre_r&b,playlist_genre_reggae,playlist_genre_rock,playlist_genre_soca,playlist_genre_soul,playlist_genre_turkish,playlist_genre_wellness,playlist_genre_world
0.797,122.011,0.702,gaming,-6.635,0.179,0.0356,4.0,0.0557,79,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0xoYZ45fgTfyQYREZPN7Sa,2023-12-22,0.495,3QIGpfgWXKujfMaecgKV9u,0.0,10.0,208525.0,0.583,0xoYZ45fgTfyQYREZPN7Sa,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.681,139.057,0.918,gaming,-4.705,0.0615,0.706,4.0,0.201,79,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2FDTHlrBguDzQkp7PVj16Q,2023-06-01,0.0,5l0QlaI3wdZpE7ggoO5Rwg,1.0,1.0,229133.0,0.263,2FDTHlrBguDzQkp7PVj16Q,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.753,127.926,0.671,gaming,-6.045,0.177,0.543,4.0,0.0298,79,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3wo3d0I5H8KjkwGvnz8WbB,2024-07-26,1.29e-05,54R5dT9BWKnR2RX9gOFzDK,0.0,4.0,207168.0,0.019,3wo3d0I5H8KjkwGvnz8WbB,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.761,146.003,0.62,gaming,-7.282,0.269,0.194,4.0,0.175,79,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/19kHhX6f6EfLU7rcO3RqjO,2023-08-11,0.000147,5xnXOCf5aZgZ43DgGN4EDv,0.0,10.0,209483.0,0.207,19kHhX6f6EfLU7rcO3RqjO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.452,90.026,0.904,gaming,-7.272,0.115,0.613,4.0,0.132,78,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6jlG8gBPNAgBgoivw2Ig09,2024-06-14,0.0,4WvcBQIZXspq4MYyEPNem2,1.0,9.0,130944.0,0.174,6jlG8gBPNAgBgoivw2Ig09,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.512,96.02,0.803,gaming,-6.871,0.0928,0.435,4.0,0.066,78,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/57wp7VFnV8X0pSVnYArGeJ,2024-02-13,0.0,60s0PMYFJhe34io9HuyUXf,0.0,9.0,161342.0,0.128,57wp7VFnV8X0pSVnYArGeJ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.643,139.948,0.831,gaming,-5.002,0.084,0.142,4.0,0.11,78,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/77DRzu7ERs0TX3roZcre7Q,2024-04-30,0.0,32bR4LcEc1PvJEhaKoo4ZN,1.0,1.0,383639.0,0.046,77DRzu7ERs0TX3roZcre7Q,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.567,75.965,0.574,gaming,-7.126,0.258,0.526,4.0,0.465,78,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,2022-10-31,0.0,4rJDCELWL0fjdmN9Gn4f4g,0.0,7.0,229938.0,0.164,1udwFobQ1JoOdWPQrp2b6u,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.593,120.509,0.565,gaming,-5.864,0.215,0.429,4.0,0.0883,78,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,2024-03-28,0.0,0GHlPN101r1WcuQCwINbI2,1.0,8.0,157974.0,0.0288,3SAga35lAPYdjj3qyfEsCF,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83,75.023,0.767,gaming,-8.78,0.0582,0.187,4.0,0.206,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3AjSfp5FDvwtMU9XBsbS8j,2023-03-31,0.836,3v5BP6gPT1nNU9rjs57fF0,1.0,7.0,139300.0,0.209,3AjSfp5FDvwtMU9XBsbS8j,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.523,169.982,0.628,gaming,-8.307,0.219,0.416,4.0,0.0946,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,2023-09-01,0.00274,18ogtNq9F7DmMkNYO6Xb4k,0.0,11.0,172965.0,0.701,5mjYQaktjmjcMKcUIcqz4s,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.934,88.009,0.777,gaming,-0.959,0.275,0.637,4.0,0.254,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3HrHhTWonBqF4mDasi8xvC,2024-08-08,3.86e-05,364RGa8yL2ZsIWlLoNSzIY,1.0,2.0,166449.0,0.285,3HrHhTWonBqF4mDasi8xvC,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.927,109.952,0.755,gaming,0.254,0.0567,0.702,4.0,0.0645,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4VL5XwfATZuAVTW471Wpro,2024-01-19,0.925,4FRxgE6LA2UGJ5yz8diaI9,0.0,11.0,115348.0,0.00288,4VL5XwfATZuAVTW471Wpro,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.62,117.038,0.741,gaming,-5.505,0.0398,0.934,4.0,0.0412,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,2024-03-22,0.000809,1KZC0cX0qq6hodR9YVgh9F,1.0,10.0,251424.0,0.0295,4IadxL6BUymXlh8RCJJu7T,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64,130.051,0.537,gaming,-10.441,0.157,0.222,4.0,0.104,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7vOmSP2647oNUGGEhWd1cr,2023-12-01,0.878,1l8if9zQ8F0MEHVWYrMREe,1.0,1.0,103495.0,0.146,7vOmSP2647oNUGGEhWd1cr,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.963,130.028,0.817,gaming,-3.318,0.312,0.502,4.0,0.0353,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7bxyNLXYaEYaZTxAuQTHlD,2023-07-28,0.767,27XmqsKeLyr5jDURAordcd,1.0,1.0,75692.0,0.0683,7bxyNLXYaEYaZTxAuQTHlD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.556,99.974,0.864,gaming,-7.683,0.112,0.726,4.0,0.194,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,2023-09-20,3.85e-06,1bBez9PNvkJPW08bU7NYta,0.0,2.0,230480.0,0.255,56y1jOTK0XSvJzVv9vHQBK,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.803,130.028,0.877,gaming,-3.195,0.087,0.795,4.0,0.0507,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6njJR3OIp3oA0Kc4aC9Tzf,2023-05-01,0.056,2HuMAoXpr6HDryNHipbCpB,1.0,9.0,61673.0,0.734,6njJR3OIp3oA0Kc4aC9Tzf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.573,140.04,0.911,gaming,-7.43,0.403,0.972,4.0,0.288,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3LtpKP5abr2qqjunvjlX5i,2022-07-21,0.0,6oECjagksATHu2UaclXrq1,1.0,6.0,97393.0,0.38,3LtpKP5abr2qqjunvjlX5i,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.629,130.017,0.848,gaming,-6.198,0.049,0.586,4.0,0.0424,77,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0agQ9vIV7NP4dntGKLcCXO,2024-02-09,0.18,5eKQYtDqVmrHPZoKHG1LlH,1.0,0.0,153519.0,0.016,0agQ9vIV7NP4dntGKLcCXO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.777,108.005,0.58,gaming,-5.69,0.342,0.589,4.0,0.0655,76,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0LMwmV37RCmBO2so0szAFs,2024-01-19,0.0,2DoFm78vsYw31kJRzvIP4l,1.0,3.0,178273.0,0.104,0LMwmV37RCmBO2so0szAFs,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.539,158.105,0.65,gaming,-7.281,0.114,0.253,4.0,0.0561,76,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/69phA1R4gmQsBFRQ3INW8C,2023-11-17,2.67e-05,2D1j7mjB55lvygjMmYgTYT,1.0,1.0,121399.0,0.00617,69phA1R4gmQsBFRQ3INW8C,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,136.902,0.673,gaming,-8.577,0.193,0.14,4.0,0.224,76,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,2023-10-06,0.000284,4czdORdCWP9umpbhFXK2fW,1.0,8.0,260111.0,0.0466,2YSzYUF3jWqb9YP9VXmpjE,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.818,125.952,0.687,gaming,-4.221,0.248,0.886,4.0,0.0778,76,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,2022-06-17,0.0,3KpxpdySrMR2S7noneu1bI,1.0,0.0,165753.0,0.0112,7MIhUdNJtaOnDmC5nBC1fb,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.687,123.01,0.755,gaming,-6.247,0.125,0.381,4.0,0.101,76,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,2023-09-20,0.000177,1bBez9PNvkJPW08bU7NYta,0.0,8.0,265360.0,0.183,5PyDJG7SQRgWXefgexqIge,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.919,151.221,0.83,gaming,-2.12,0.0757,0.848,4.0,0.145,76,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/06PqeO7IInus2yvzsZwZhf,2024-02-02,0.748,5qaY84OJqYT635rMGeWBzJ,0.0,10.0,96947.0,0.503,06PqeO7IInus2yvzsZwZhf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.738,130.0,0.593,gaming,-2.956,0.292,0.591,4.0,0.0351,75,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2V3hsJU3bTOATih0Fm4aDp,2023-11-17,0.968,7EWDvEG6vKIjTBk3rGMtP0,0.0,11.0,134785.0,0.269,2V3hsJU3bTOATih0Fm4aDp,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81,150.251,0.613,gaming,-6.16,0.137,0.686,4.0,0.488,75,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0EqczV3o6fwksegAavIHpX,2023-08-25,0.899,2b3Kiolsu42XiVvhRmTEsM,1.0,1.0,116104.0,0.832,0EqczV3o6fwksegAavIHpX,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.967,149.036,0.628,gaming,-4.068,0.274,0.399,4.0,0.0485,75,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/17NHXI2CJp7KgdcwcDnRx4,2023-07-28,4.67e-05,3FrWieInAhMTL33yALP6H0,1.0,1.0,151589.0,0.0398,17NHXI2CJp7KgdcwcDnRx4,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.897,129.975,0.686,gaming,-7.18,0.153,0.355,4.0,0.0386,75,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup,2023-02-05,0.103,3VvPLpCZR5viLBFTbzm6E1,0.0,11.0,163139.0,0.0103,0FA4wrjDJvJTTU8AepZTup,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.793,120.003,0.696,gaming,-5.733,0.18,0.698,4.0,0.097,75,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/36gcliMRX1vCpgnrZE3dFZ,2023-04-21,3.78e-06,1Pl9ZGXwayXPg5qRVpYo74,1.0,8.0,172253.0,0.0683,36gcliMRX1vCpgnrZE3dFZ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.781,128.001,0.805,gaming,-7.225,0.0598,0.818,4.0,0.0434,74,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6KqM3xmPIDonsTjCSGrrr5,2024-07-05,0.302,17zk2lz0xesn8Y4YncohZa,0.0,1.0,220000.0,0.002,6KqM3xmPIDonsTjCSGrrr5,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.848,135.048,0.721,gaming,-3.371,0.097,0.774,4.0,0.0266,74,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2JIzOc3HHo4MhiyZzhpBUV,2023-11-10,2.11e-06,5YHGz0NvgBlhKefmyhP9zO,1.0,9.0,129800.0,0.26,2JIzOc3HHo4MhiyZzhpBUV,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.742,114.071,0.773,gaming,-3.678,0.0754,0.571,4.0,0.046,74,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0HqZX76SFLDz2aW8aiqi7G,2022-03-11,0.0,1Q9SnHWPNEjVM0LrBFvJ1q,0.0,5.0,165265.0,0.0206,0HqZX76SFLDz2aW8aiqi7G,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.527,77.499,0.824,gaming,-5.506,0.368,0.212,4.0,0.118,74,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5xMjhZKSo8yh5r9b5vrYRr,2024-08-30,0.0,5r4bE2O6LCLBTjT42RBXwg,1.0,8.0,155391.0,0.149,5xMjhZKSo8yh5r9b5vrYRr,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.655,163.997,0.475,gaming,-7.342,0.375,0.245,4.0,0.33,74,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,2023-10-06,0.0,4czdORdCWP9umpbhFXK2fW,0.0,11.0,247444.0,0.0306,7aqfrAY2p9BUSiupwk3svU,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.895,125.985,0.762,gaming,-4.562,0.204,0.757,4.0,0.0734,73,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/63HwAAXuSV2tzIUPoHOwZa,2023-08-11,0.142,5WAQTwGucEJPQLgh235Pbz,1.0,8.0,182857.0,0.00623,63HwAAXuSV2tzIUPoHOwZa,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.915,154.964,0.737,gaming,-2.749,0.084,0.304,4.0,0.0412,73,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3K5KXm1uZjiyQk0J7op1xf,2023-02-23,2.58e-05,5CZnhiTI3K85wLKwPLNOJB,1.0,0.0,86710.0,0.00322,3K5KXm1uZjiyQk0J7op1xf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,106.036,0.815,gaming,-4.704,0.0245,0.694,4.0,0.113,73,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1golLrmqyxDWedF7YUHCOD,2021-10-08,0.000143,5uAILcUFqdFsH5K3Cip47a,0.0,4.0,133707.0,0.0232,1golLrmqyxDWedF7YUHCOD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.546,118.051,0.76,gaming,-13.092,0.103,0.113,4.0,0.0616,73,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5NAOhPAZ57eFAXr3qatS6i,2024-02-16,0.924,1jXYc5gip5tqCTDOotfY5L,1.0,11.0,170847.0,0.0284,5NAOhPAZ57eFAXr3qatS6i,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu,550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
